SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
 DIRM MEMN,2 Boulevard Allard B.P. 78749,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,null,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,CEDEX 4,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,NANTES  ,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,44187,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,129,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,1-3  rue Fondaudège,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,CS 21227,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,CEDEX,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,BORDEAUX ,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,33074,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,165,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,AFFAIRES MARITIMES,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Quai de General Lawton Collins,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,BP 721,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,Cedex,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,Cherbourg,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,50107,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,132,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,23 rue des Phocéens,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,null,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,CEDEX 2,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,MARSEILLE ,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,13236,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,138,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Guichet unique du Registre International Français (RIF),AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,21  rue de la République,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,null,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,null,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,Marseille,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,13002,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,True,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,135,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF) ,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,21  rue de la République,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,null,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,null,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,Marseille,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,13002,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
